week,precipitation_avg,precipitation_max,CITY
201623,3.5527,13.0895,Teresópolis
201624,0.0563,0.1638,Teresópolis
201625,0.8278,4.5728,Teresópolis
201626,0.076,0.2413,Teresópolis
201627,0.0391,0.1332,Teresópolis
201628,0.0269,0.0752,Teresópolis
201629,0.2248,0.7171,Teresópolis
201630,0.0887,0.4266,Teresópolis
201631,0.7066,4.0516,Teresópolis
201632,0.2506,1.029,Teresópolis
201633,0.6605,3.5706,Teresópolis
201634,0.785,3.5617,Teresópolis
201635,2.5708,12.4683,Teresópolis
201636,0.5801,3.3541,Teresópolis
201637,0.5159,3.3301,Teresópolis
201638,1.338,5.2126,Teresópolis
201639,0.7066,2.4425,Teresópolis
201640,1.7417,4.7977,Teresópolis
201641,1.2346,6.0716,Teresópolis
201642,1.4019,8.0657,Teresópolis
201643,1.474,7.0873,Teresópolis
201644,2.9904,8.2672,Teresópolis
201645,9.1275,38.3832,Teresópolis
201646,9.6965,31.3616,Teresópolis
201647,0.27,1.2683,Teresópolis
201648,3.6345,17.424,Teresópolis
201649,5.1008,17.4645,Teresópolis
201650,8.9044,26.7015,Teresópolis
201651,1.369,5.4097,Teresópolis
201652,1.0931,4.8529,Teresópolis
201701,7.1859,21.2142,Teresópolis
201702,7.8169,25.8747,Teresópolis
201703,1.5331,6.0417,Teresópolis
201704,0.741,2.6441,Teresópolis
201705,7.8985,21.6799,Teresópolis
201706,5.2861,20.829,Teresópolis
201707,0.0092,0.0613,Teresópolis
201708,3.3825,12.7463,Teresópolis
201709,2.717,10.1563,Teresópolis
201710,7.3256,25.3485,Teresópolis
201711,3.6836,15.8319,Teresópolis
201712,2.4191,9.5727,Teresópolis
201713,2.7685,7.899,Teresópolis
201714,3.2822,19.9623,Teresópolis
201715,1.7405,7.4045,Teresópolis
201716,1.8152,7.3749,Teresópolis
201717,1.5475,5.9709,Teresópolis
201718,0.9248,3.7893,Teresópolis
201719,0.6882,3.278,Teresópolis
201720,0.8699,4.7314,Teresópolis
201721,0.9714,6.097,Teresópolis
201722,0.0623,0.1616,Teresópolis
201723,1.3226,8.2552,Teresópolis
201724,1.4422,7.7017,Teresópolis
201725,1.8393,10.5603,Teresópolis
201726,0.8302,5.2997,Teresópolis
201727,1.1192,5.1373,Teresópolis
201728,0.0437,0.2429,Teresópolis
201729,0.2367,1.1314,Teresópolis
201730,0.046,0.212,Teresópolis
201731,0.6806,3.2913,Teresópolis
201732,0.1271,0.5121,Teresópolis
201733,1.0216,3.9718,Teresópolis
201734,0.8112,3.9769,Teresópolis
201735,0.2101,0.9328,Teresópolis
201736,0.0066,0.0239,Teresópolis
201737,0.025,0.1435,Teresópolis
201738,0.015,0.0693,Teresópolis
201739,0.9981,4.8512,Teresópolis
201740,1.3592,5.3174,Teresópolis
201741,0.0303,0.1555,Teresópolis
201742,0.2667,1.5025,Teresópolis
201743,3.1606,10.8717,Teresópolis
201744,1.2259,6.4565,Teresópolis
201745,1.5037,6.171,Teresópolis
201746,1.093,7.2816,Teresópolis
201747,5.8357,19.6338,Teresópolis
201748,3.5959,12.4259,Teresópolis
201749,2.4705,6.9977,Teresópolis
201750,1.3549,7.1378,Teresópolis
201751,2.0829,11.8717,Teresópolis
201752,6.7645,24.0078,Teresópolis
201801,6.1158,16.4792,Teresópolis
201802,3.6212,12.5341,Teresópolis
201803,1.7435,7.1018,Teresópolis
201804,6.2256,22.2383,Teresópolis
201805,2.4574,10.6355,Teresópolis
201806,2.313,9.0639,Teresópolis
201807,3.734,18.9116,Teresópolis
201808,6.7273,21.124,Teresópolis
201809,5.9054,22.2475,Teresópolis
201810,8.2736,29.7777,Teresópolis
201811,3.6018,14.3329,Teresópolis
201812,3.3418,11.5262,Teresópolis
201813,1.2044,5.4873,Teresópolis
201814,2.3348,5.9853,Teresópolis
201815,3.8506,13.4996,Teresópolis
201816,1.6904,6.503,Teresópolis
201817,0.5151,2.2893,Teresópolis
201818,0.4851,3.0568,Teresópolis
201819,1.8742,10.0628,Teresópolis
201820,3.119,13.7772,Teresópolis
201821,0.3665,2.076,Teresópolis
201822,0.2073,1.0105,Teresópolis
201823,1.1146,4.1,Teresópolis
201824,0.6709,3.1421,Teresópolis
201825,0.3485,0.6053,Teresópolis
201826,0.0091,0.024,Teresópolis
201827,0.3194,1.5525,Teresópolis
201828,1.1518,5.3149,Teresópolis
201829,0.0362,0.1248,Teresópolis
201830,0.6281,3.4477,Teresópolis
201831,2.5989,7.1129,Teresópolis
201832,1.5098,8.3601,Teresópolis
201833,0.4141,2.3517,Teresópolis
201834,0.1422,0.6352,Teresópolis
201835,0.3009,1.3807,Teresópolis
201836,0.5784,6.1677,Teresópolis
201837,1.8307,8.7501,Teresópolis
201838,2.6235,8.0154,Teresópolis
201839,1.82,11.3866,Teresópolis
201840,0.6262,3.4592,Teresópolis
201841,2.644,9.8773,Teresópolis
201842,2.4625,8.6843,Teresópolis
201843,1.2862,4.4596,Teresópolis
201844,0.7162,3.65,Teresópolis
201845,5.4746,15.6028,Teresópolis
201846,1.5609,7.441,Teresópolis
201847,3.6076,11.5159,Teresópolis
201848,2.9126,11.4613,Teresópolis
201849,2.856,8.1648,Teresópolis
201850,0.5677,3.3348,Teresópolis
201851,4.4273,22.358,Teresópolis
201852,5.941,17.7183,Teresópolis
201901,6.5228,17.6043,Teresópolis
201902,0.1945,0.4623,Teresópolis
201903,1.6117,7.0701,Teresópolis
201904,3.1714,14.765,Teresópolis
201905,0.6055,3.5931,Teresópolis
201906,4.7003,16.388,Teresópolis
201907,4.0071,16.0636,Teresópolis
201908,5.3066,19.0513,Teresópolis
201909,7.285,25.1067,Teresópolis
201910,2.6452,10.6544,Teresópolis
201911,5.8944,17.6932,Teresópolis
201912,5.5681,19.0637,Teresópolis
201913,1.9785,8.5591,Teresópolis
201914,1.1954,5.3489,Teresópolis
201915,3.5903,15.5248,Teresópolis
201916,1.9961,8.6455,Teresópolis
201917,1.4206,9.465,Teresópolis
201918,0.8511,4.0436,Teresópolis
201919,3.1813,14.7997,Teresópolis
201920,5.0546,18.8199,Teresópolis
201921,0.5527,3.6758,Teresópolis
201922,0.0998,1.1864,Teresópolis
201923,2.4614,11.0219,Teresópolis
201924,0.2173,1.166,Teresópolis
201925,0.4394,2.506,Teresópolis
201926,0.0033,0.0119,Teresópolis
201927,0.8485,4.6113,Teresópolis
201928,0.0529,0.2495,Teresópolis
201929,0.3246,1.4175,Teresópolis
201930,0.015,0.0428,Teresópolis
201931,0.2353,1.6097,Teresópolis
201932,0.7508,3.9544,Teresópolis
201933,0.6765,2.3191,Teresópolis
201934,1.353,4.4659,Teresópolis
201935,0.2042,1.2458,Teresópolis
201936,2.9846,9.2882,Teresópolis
201937,0.0682,0.3561,Teresópolis
201938,0.0433,0.256,Teresópolis
201939,2.5047,7.8707,Teresópolis
201940,0.1522,0.571,Teresópolis
201941,2.9189,9.7345,Teresópolis
201942,0.6863,3.121,Teresópolis
201943,1.2645,5.85,Teresópolis
201944,2.9101,12.2125,Teresópolis
201945,1.7182,5.9289,Teresópolis
201946,3.4277,12.0727,Teresópolis
201947,4.4502,15.4203,Teresópolis
201948,2.3264,8.3523,Teresópolis
201949,3.2863,11.6017,Teresópolis
201950,3.1056,11.6414,Teresópolis
201951,2.1751,10.7658,Teresópolis
201952,4.0594,16.0611,Teresópolis
202001,5.3867,21.7289,Teresópolis
202002,4.624,12.8686,Teresópolis
202003,3.6015,15.2987,Teresópolis
202004,2.2319,8.9347,Teresópolis
202005,1.8699,6.9827,Teresópolis
202006,4.5943,12.4345,Teresópolis
202007,4.8938,14.515,Teresópolis
202008,5.0262,18.3566,Teresópolis
202009,4.3348,16.4949,Teresópolis
202010,3.9487,14.0205,Teresópolis
202011,2.7617,10.7451,Teresópolis
202012,4.0338,16.0607,Teresópolis
202013,1.1233,3.3945,Teresópolis
202014,4.4195,16.3341,Teresópolis
202015,1.3916,6.3152,Teresópolis
202016,0.7946,4.5824,Teresópolis
202017,0.1855,0.7123,Teresópolis
202018,0.3877,2.2343,Teresópolis
202019,1.7969,7.5778,Teresópolis
202020,1.4046,8.704,Teresópolis
202021,0.0943,0.3211,Teresópolis
202022,1.5874,9.4583,Teresópolis
202023,0.1202,0.602,Teresópolis
202024,0.5854,2.2549,Teresópolis
202025,0.4202,1.9952,Teresópolis
202026,0.449,2.9179,Teresópolis
202027,0.3567,1.5038,Teresópolis
202028,0.048,0.1885,Teresópolis
202029,0.3474,1.6228,Teresópolis
202030,0.047,0.1708,Teresópolis
202031,0.8127,4.1648,Teresópolis
202032,0.0276,0.0703,Teresópolis
202033,0.0527,0.171,Teresópolis
202034,1.2561,5.5013,Teresópolis
202035,0.3837,1.4551,Teresópolis
202036,0.1779,0.8567,Teresópolis
202037,0.0131,0.0408,Teresópolis
202038,0.2765,1.714,Teresópolis
202039,3.0327,10.9286,Teresópolis
202040,0.1457,0.9189,Teresópolis
202041,1.1662,4.6637,Teresópolis
202042,0.9835,4.6337,Teresópolis
202043,2.4171,12.9875,Teresópolis
202044,4.2297,15.3039,Teresópolis
202045,3.0833,7.9582,Teresópolis
202046,5.7931,21.4994,Teresópolis
202047,5.3835,16.9673,Teresópolis
202048,1.8434,9.523,Teresópolis
202049,3.932,14.9424,Teresópolis
202050,6.297,21.2288,Teresópolis
202051,4.4864,14.5209,Teresópolis
202052,7.8043,30.164,Teresópolis
202053,3.5686,13.6344,Teresópolis
202101,4.6327,15.0305,Teresópolis
202102,5.1419,15.5385,Teresópolis
202103,0.5729,2.102,Teresópolis
202104,0.1284,0.481,Teresópolis
202105,4.719,18.4764,Teresópolis
202106,4.0201,13.9898,Teresópolis
202107,6.1302,25.1355,Teresópolis
202108,2.8826,9.4598,Teresópolis
202109,0.8982,4.6614,Teresópolis
202110,4.7633,18.8898,Teresópolis
202111,1.8922,8.8268,Teresópolis
202112,0.1616,1.0111,Teresópolis
202113,3.1673,15.4881,Teresópolis
202114,1.0427,4.4291,Teresópolis
202115,1.0356,5.7895,Teresópolis
202116,1.5316,6.1205,Teresópolis
202117,1.7506,7.7122,Teresópolis
202118,0.8558,4.1983,Teresópolis
202119,0.9321,4.5247,Teresópolis
202120,0.1571,0.7789,Teresópolis
202121,0.0369,0.138,Teresópolis
202122,2.0808,10.9356,Teresópolis
202123,0.7983,3.6706,Teresópolis
202124,0.2984,1.2806,Teresópolis
202125,0.3948,1.8826,Teresópolis
202126,0.1166,0.4543,Teresópolis
202127,0.1721,0.8447,Teresópolis
202128,0.0463,0.1488,Teresópolis
202129,0.1079,0.652,Teresópolis
202130,0.634,3.5218,Teresópolis
202131,0.113,0.3565,Teresópolis
202132,0.327,1.1322,Teresópolis
202133,1.357,7.3282,Teresópolis
202134,0.125,0.7063,Teresópolis
202135,1.69,4.9067,Teresópolis
202136,0.6602,3.4561,Teresópolis
202137,0.952,5.5644,Teresópolis
202138,0.6851,2.9777,Teresópolis
202139,1.3621,4.0048,Teresópolis
202140,3.4768,15.554,Teresópolis
202141,2.0753,8.0539,Teresópolis
202142,2.8198,9.0825,Teresópolis
202143,1.6236,4.8163,Teresópolis
202144,2.9158,10.7493,Teresópolis
202145,1.1582,4.3167,Teresópolis
202146,2.4358,11.7705,Teresópolis
202147,0.6885,2.9953,Teresópolis
202148,3.9382,15.536,Teresópolis
202149,4.3224,18.1451,Teresópolis
202150,8.9474,21.9848,Teresópolis
202151,2.3883,10.4358,Teresópolis
202152,6.2121,14.6245,Teresópolis
202201,4.5959,13.5799,Teresópolis
202202,3.8416,13.0526,Teresópolis
202203,1.326,6.6591,Teresópolis
202204,1.8252,13.4044,Teresópolis
202205,7.1505,23.7877,Teresópolis
202206,7.8007,24.3674,Teresópolis
202207,5.6776,20.0595,Teresópolis
202208,2.9316,16.7191,Teresópolis
202209,0.7111,4.6812,Teresópolis
202210,1.7528,9.9419,Teresópolis
202211,0.248,2.799,Teresópolis
202212,5.0102,25.5142,Teresópolis
202213,3.9159,11.7779,Teresópolis
202214,3.5128,15.8137,Teresópolis
202215,4.6958,16.7186,Teresópolis
202216,0.0685,0.1567,Teresópolis
202217,1.3666,8.3294,Teresópolis
202218,1.6246,7.9077,Teresópolis
202219,0.1955,0.6878,Teresópolis
202220,0.8147,3.9104,Teresópolis
202221,0.0301,0.1002,Teresópolis
202222,0.6448,2.6108,Teresópolis
202223,0.3814,1.4244,Teresópolis
202224,0.2644,0.8279,Teresópolis
202225,0.1653,0.6848,Teresópolis
202226,0.8607,4.7712,Teresópolis
202227,0.0573,0.1094,Teresópolis
202228,0.1406,0.742,Teresópolis
202229,0.0943,0.2447,Teresópolis
202230,1.0124,5.6306,Teresópolis
202231,0.1,0.3671,Teresópolis
202232,1.7146,6.2407,Teresópolis
202233,0.4209,1.5305,Teresópolis
202234,0.1692,0.763,Teresópolis
202235,1.0478,4.5154,Teresópolis
202236,0.2273,1.3177,Teresópolis
202237,1.428,4.7084,Teresópolis
202238,2.0207,11.5081,Teresópolis
202239,2.8269,7.5424,Teresópolis
202240,1.0043,3.9694,Teresópolis
202241,0.7751,2.8112,Teresópolis
202242,1.566,8.6577,Teresópolis
202243,2.4539,7.0696,Teresópolis
202244,3.5129,11.0338,Teresópolis
202245,4.345,12.2311,Teresópolis
202246,3.5786,13.0517,Teresópolis
202247,3.2082,19.9959,Teresópolis
202248,4.3487,13.7526,Teresópolis
202249,2.3058,9.6726,Teresópolis
202250,5.9027,23.2248,Teresópolis
202251,2.8408,8.4745,Teresópolis
202252,5.7554,16.2438,Teresópolis
201201,6.258,17.7794,Trajano De Moraes
201202,4.0681,16.1486,Trajano De Moraes
201203,1.2939,7.3692,Trajano De Moraes
201204,2.9272,15.384,Trajano De Moraes
201205,5.7244,28.4002,Trajano De Moraes
201206,0.0835,0.2558,Trajano De Moraes
201207,2.1394,8.5688,Trajano De Moraes
201208,0.7227,4.8166,Trajano De Moraes
201209,0.017,0.0,Trajano De Moraes
201210,1.7464,7.0087,Trajano De Moraes
201211,5.3427,18.7837,Trajano De Moraes
201212,4.7274,18.6854,Trajano De Moraes
201213,2.3869,9.6203,Trajano De Moraes
201214,4.416,22.2204,Trajano De Moraes
201215,1.1017,5.3451,Trajano De Moraes
201216,2.4784,10.4961,Trajano De Moraes
201217,1.1422,5.1262,Trajano De Moraes
201218,3.2322,13.6427,Trajano De Moraes
201219,0.3275,1.4818,Trajano De Moraes
201220,2.9185,6.6634,Trajano De Moraes
201221,0.2314,1.0223,Trajano De Moraes
201222,3.2791,18.0436,Trajano De Moraes
201223,2.1755,6.1964,Trajano De Moraes
201224,0.9585,5.6092,Trajano De Moraes
201225,1.7349,12.2059,Trajano De Moraes
201226,0.2042,0.8906,Trajano De Moraes
201227,0.1006,0.208,Trajano De Moraes
201228,1.9189,7.4021,Trajano De Moraes
201229,0.8177,3.7124,Trajano De Moraes
201230,0.11,0.4315,Trajano De Moraes
201231,0.2594,1.2608,Trajano De Moraes
201232,1.3619,6.1854,Trajano De Moraes
201233,2.2568,6.8382,Trajano De Moraes
201234,0.5793,1.4993,Trajano De Moraes
201235,0.8619,3.9308,Trajano De Moraes
201236,0.3637,2.3284,Trajano De Moraes
201237,0.1686,0.4642,Trajano De Moraes
201238,1.71,7.6602,Trajano De Moraes
201239,1.8628,10.0232,Trajano De Moraes
201240,0.0282,0.0872,Trajano De Moraes
201241,1.6977,8.6143,Trajano De Moraes
201242,0.2525,1.619,Trajano De Moraes
201243,0.7369,4.9509,Trajano De Moraes
201244,0.6929,2.691,Trajano De Moraes
201245,1.8959,5.4766,Trajano De Moraes
201246,3.6586,13.2108,Trajano De Moraes
201247,1.5345,8.5077,Trajano De Moraes
201248,3.1905,12.3448,Trajano De Moraes
201249,3.1243,13.7711,Trajano De Moraes
201250,3.7403,11.2472,Trajano De Moraes
201251,3.6635,15.5141,Trajano De Moraes
201252,1.995,9.8918,Trajano De Moraes
201301,5.1953,18.1248,Trajano De Moraes
201302,3.0128,10.7003,Trajano De Moraes
201303,6.9292,23.3961,Trajano De Moraes
201304,4.0161,13.2187,Trajano De Moraes
201305,4.5228,20.3375,Trajano De Moraes
201306,3.4507,9.6646,Trajano De Moraes
201307,0.3739,1.3615,Trajano De Moraes
201308,0.9655,4.1353,Trajano De Moraes
201309,3.969,13.3625,Trajano De Moraes
201310,2.428,7.723,Trajano De Moraes
201311,2.509,8.808,Trajano De Moraes
201312,6.4986,24.3225,Trajano De Moraes
201313,3.7757,11.3281,Trajano De Moraes
201314,2.4231,11.5246,Trajano De Moraes
201315,1.4916,4.6189,Trajano De Moraes
201316,1.3142,7.4206,Trajano De Moraes
201317,0.4266,1.4063,Trajano De Moraes
201318,0.122,0.2249,Trajano De Moraes
201319,0.6088,2.7294,Trajano De Moraes
201320,1.3769,8.3191,Trajano De Moraes
201321,0.8923,2.638,Trajano De Moraes
201322,1.1131,6.3831,Trajano De Moraes
201323,1.9988,9.0653,Trajano De Moraes
201324,0.6086,4.3997,Trajano De Moraes
201325,0.1725,0.5441,Trajano De Moraes
201326,0.6549,2.9931,Trajano De Moraes
201327,1.549,7.4652,Trajano De Moraes
201328,0.7102,4.4112,Trajano De Moraes
201329,1.3101,6.1147,Trajano De Moraes
201330,0.5562,2.3227,Trajano De Moraes
201331,0.0557,0.1322,Trajano De Moraes
201332,0.0467,0.1366,Trajano De Moraes
201333,0.5472,2.657,Trajano De Moraes
201334,0.8554,2.6812,Trajano De Moraes
201335,0.7099,3.9369,Trajano De Moraes
201336,1.2596,5.3231,Trajano De Moraes
201337,0.1025,0.3322,Trajano De Moraes
201338,0.1753,0.4904,Trajano De Moraes
201339,1.5113,9.0393,Trajano De Moraes
201340,1.1963,4.1808,Trajano De Moraes
201341,0.4551,1.6329,Trajano De Moraes
201342,4.1633,14.0733,Trajano De Moraes
201343,0.648,5.0726,Trajano De Moraes
201344,0.7491,3.1215,Trajano De Moraes
201345,1.2336,5.0026,Trajano De Moraes
201346,0.7117,4.0427,Trajano De Moraes
201347,4.3004,15.9817,Trajano De Moraes
201348,5.3174,17.17,Trajano De Moraes
201349,11.4267,23.0136,Trajano De Moraes
201350,4.131,22.6909,Trajano De Moraes
201351,0.9682,2.555,Trajano De Moraes
201352,4.0528,16.4446,Trajano De Moraes
201401,2.7171,9.0175,Trajano De Moraes
201402,0.0,0.2141,Trajano De Moraes
201403,3.4132,16.0843,Trajano De Moraes
201404,1.8582,6.138,Trajano De Moraes
201405,0.419,2.826,Trajano De Moraes
201406,0.0582,0.246,Trajano De Moraes
201407,1.1155,7.7384,Trajano De Moraes
201408,2.4513,8.8639,Trajano De Moraes
201409,1.8536,8.0985,Trajano De Moraes
201410,2.1772,9.9889,Trajano De Moraes
201411,0.349,2.0919,Trajano De Moraes
201412,0.5722,4.391,Trajano De Moraes
201413,3.3155,12.0947,Trajano De Moraes
201414,3.3396,10.093,Trajano De Moraes
201415,0.1996,0.9248,Trajano De Moraes
201416,2.9178,8.8301,Trajano De Moraes
201417,4.0168,15.0422,Trajano De Moraes
201418,0.5259,3.5121,Trajano De Moraes
201419,1.4576,7.639,Trajano De Moraes
201420,0.6354,3.6806,Trajano De Moraes
201421,0.7772,4.3908,Trajano De Moraes
201422,1.4685,6.9976,Trajano De Moraes
201423,0.4311,2.0667,Trajano De Moraes
201424,1.0989,4.8604,Trajano De Moraes
201425,1.4879,7.8125,Trajano De Moraes
201426,0.3102,1.6505,Trajano De Moraes
201427,0.2441,1.3756,Trajano De Moraes
201428,2.96,9.2447,Trajano De Moraes
201429,0.4214,2.1779,Trajano De Moraes
201430,0.655,2.7379,Trajano De Moraes
201431,0.7603,3.3843,Trajano De Moraes
201432,0.9806,5.8896,Trajano De Moraes
201433,0.7061,3.3517,Trajano De Moraes
201434,0.1393,0.6076,Trajano De Moraes
201435,0.8444,4.471,Trajano De Moraes
201436,0.9595,4.8539,Trajano De Moraes
201437,0.0201,0.0816,Trajano De Moraes
201438,0.0006,0.0,Trajano De Moraes
201439,0.2445,1.5883,Trajano De Moraes
201440,0.675,2.5213,Trajano De Moraes
201441,0.0614,0.3245,Trajano De Moraes
201442,0.0513,0.233,Trajano De Moraes
201443,2.112,11.7786,Trajano De Moraes
201444,5.2242,18.0039,Trajano De Moraes
201445,2.5615,13.3282,Trajano De Moraes
201446,3.0087,10.3858,Trajano De Moraes
201447,0.2324,2.3603,Trajano De Moraes
201448,5.97,21.4169,Trajano De Moraes
201449,2.7511,11.7787,Trajano De Moraes
201450,0.4209,4.3169,Trajano De Moraes
201451,2.6999,12.8031,Trajano De Moraes
201452,2.6815,13.6917,Trajano De Moraes
201453,3.7581,15.3393,Trajano De Moraes
201501,0.5931,2.1333,Trajano De Moraes
201502,0.0528,0.0827,Trajano De Moraes
201503,1.252,10.2932,Trajano De Moraes
201504,1.3351,15.2145,Trajano De Moraes
201505,5.3352,18.8396,Trajano De Moraes
201506,2.6108,11.7878,Trajano De Moraes
201507,2.8863,17.2354,Trajano De Moraes
201508,2.0117,9.0374,Trajano De Moraes
201509,1.91,8.0419,Trajano De Moraes
201510,2.3105,5.1279,Trajano De Moraes
201511,1.8705,9.4103,Trajano De Moraes
201512,3.1465,12.6528,Trajano De Moraes
201513,4.5099,18.1095,Trajano De Moraes
201514,2.5859,10.7992,Trajano De Moraes
201515,3.2854,16.101,Trajano De Moraes
201516,2.1443,10.3089,Trajano De Moraes
201517,1.0751,4.7782,Trajano De Moraes
201518,1.7324,6.835,Trajano De Moraes
201519,0.5096,1.8332,Trajano De Moraes
201520,1.1874,2.9546,Trajano De Moraes
201521,1.2383,7.6471,Trajano De Moraes
201522,0.695,3.2833,Trajano De Moraes
201523,0.0923,0.3075,Trajano De Moraes
201524,1.7185,5.0182,Trajano De Moraes
201525,1.1507,5.6032,Trajano De Moraes
201526,0.328,1.4867,Trajano De Moraes
201527,0.4354,2.1068,Trajano De Moraes
201528,0.0376,0.133,Trajano De Moraes
201529,0.6825,3.1542,Trajano De Moraes
201530,0.4971,3.0122,Trajano De Moraes
201531,0.0318,0.056,Trajano De Moraes
201532,0.1782,0.8608,Trajano De Moraes
201533,0.3015,1.2899,Trajano De Moraes
201534,1.3464,9.2178,Trajano De Moraes
201535,0.7224,2.8205,Trajano De Moraes
201536,2.8245,8.5896,Trajano De Moraes
201537,0.8068,4.6763,Trajano De Moraes
201538,0.0047,0.0,Trajano De Moraes
201539,0.5639,3.4488,Trajano De Moraes
201540,0.4659,2.1533,Trajano De Moraes
201541,0.059,0.3463,Trajano De Moraes
201542,1.1835,4.96,Trajano De Moraes
201543,3.0209,9.431,Trajano De Moraes
201544,0.0698,0.8861,Trajano De Moraes
201545,2.2386,14.5536,Trajano De Moraes
201546,3.7397,15.4941,Trajano De Moraes
201547,1.7666,7.3412,Trajano De Moraes
201548,3.5724,8.9232,Trajano De Moraes
201549,3.4899,12.9251,Trajano De Moraes
201550,1.7932,5.571,Trajano De Moraes
201551,2.4662,13.1418,Trajano De Moraes
201552,5.8353,20.8769,Trajano De Moraes
201601,1.3843,7.5426,Trajano De Moraes
201602,6.6315,24.1948,Trajano De Moraes
201603,5.5304,17.3885,Trajano De Moraes
201604,4.661,21.3501,Trajano De Moraes
201605,0.6307,3.7789,Trajano De Moraes
201606,4.703,22.4785,Trajano De Moraes
201607,4.2547,16.6658,Trajano De Moraes
201608,4.8905,20.0646,Trajano De Moraes
201609,4.1974,15.4044,Trajano De Moraes
201610,5.5565,24.1545,Trajano De Moraes
201611,3.1624,11.6777,Trajano De Moraes
201612,1.155,9.3593,Trajano De Moraes
201613,3.4198,14.6639,Trajano De Moraes
201614,0.0417,0.109,Trajano De Moraes
201615,0.2427,1.5333,Trajano De Moraes
201616,0.039,0.1614,Trajano De Moraes
201617,0.7483,2.6552,Trajano De Moraes
201618,0.4053,2.2479,Trajano De Moraes
201619,1.0355,4.8606,Trajano De Moraes
201620,1.3508,6.3408,Trajano De Moraes
201621,0.3302,1.4318,Trajano De Moraes
201622,2.5645,6.5223,Trajano De Moraes
201623,3.181,12.8091,Trajano De Moraes
201624,0.0492,0.1438,Trajano De Moraes
201625,0.7073,3.6142,Trajano De Moraes
201626,0.4259,1.6237,Trajano De Moraes
201627,0.0545,0.138,Trajano De Moraes
201628,0.0271,0.0813,Trajano De Moraes
201629,0.1998,0.6605,Trajano De Moraes
201630,0.172,0.8613,Trajano De Moraes
201631,0.5683,3.2586,Trajano De Moraes
201632,0.2745,1.2812,Trajano De Moraes
201633,0.586,3.071,Trajano De Moraes
201634,0.747,1.7702,Trajano De Moraes
201635,2.1932,10.2191,Trajano De Moraes
201636,0.5172,2.9109,Trajano De Moraes
201637,0.4521,2.8142,Trajano De Moraes
201638,1.2606,4.9227,Trajano De Moraes
201639,0.7977,2.8025,Trajano De Moraes
201640,1.9085,5.1948,Trajano De Moraes
201641,0.5974,5.3694,Trajano De Moraes
201642,1.051,6.0276,Trajano De Moraes
201643,1.2144,6.6383,Trajano De Moraes
201644,2.6542,12.961,Trajano De Moraes
201645,6.9995,30.1951,Trajano De Moraes
201646,8.6972,27.708,Trajano De Moraes
201647,0.2332,0.9233,Trajano De Moraes
201648,2.8417,13.8249,Trajano De Moraes
201649,4.6746,16.8628,Trajano De Moraes
201650,7.6027,23.1601,Trajano De Moraes
201651,1.0254,2.7989,Trajano De Moraes
201652,0.9608,4.4109,Trajano De Moraes
201701,3.3288,9.5431,Trajano De Moraes
201702,7.557,27.6638,Trajano De Moraes
201703,1.3992,6.5664,Trajano De Moraes
201704,0.0,0.0,Trajano De Moraes
201705,6.1054,17.5944,Trajano De Moraes
201706,4.5269,19.0322,Trajano De Moraes
201707,0.1675,1.1567,Trajano De Moraes
201708,2.6725,9.5723,Trajano De Moraes
201709,1.4986,6.2485,Trajano De Moraes
201710,5.7893,18.6501,Trajano De Moraes
201711,3.3483,15.3049,Trajano De Moraes
201712,2.3486,8.8478,Trajano De Moraes
201713,2.4467,7.5301,Trajano De Moraes
201714,2.6947,15.8552,Trajano De Moraes
201715,1.7173,7.902,Trajano De Moraes
201716,1.2244,6.4815,Trajano De Moraes
201717,1.2954,7.4318,Trajano De Moraes
201718,0.8409,3.7525,Trajano De Moraes
201719,0.3111,2.8023,Trajano De Moraes
201720,0.9932,5.1559,Trajano De Moraes
201721,1.5188,6.6388,Trajano De Moraes
201722,0.0538,0.1568,Trajano De Moraes
201723,1.1022,6.8541,Trajano De Moraes
201724,1.5568,8.254,Trajano De Moraes
201725,1.8797,9.6482,Trajano De Moraes
201726,0.7022,4.3094,Trajano De Moraes
201727,1.1452,4.6349,Trajano De Moraes
201728,0.4142,1.3037,Trajano De Moraes
201729,0.274,1.2794,Trajano De Moraes
201730,0.5887,3.7668,Trajano De Moraes
201731,0.5897,2.7332,Trajano De Moraes
201732,0.1247,0.5813,Trajano De Moraes
201733,0.4289,1.5884,Trajano De Moraes
201734,0.8248,4.0517,Trajano De Moraes
201735,0.2201,1.0253,Trajano De Moraes
201736,0.0095,0.0338,Trajano De Moraes
201737,0.0187,0.1055,Trajano De Moraes
201738,0.0134,0.0623,Trajano De Moraes
201739,0.7432,3.5714,Trajano De Moraes
201740,1.1328,4.6872,Trajano De Moraes
201741,0.0239,0.1025,Trajano De Moraes
201742,0.2906,1.6053,Trajano De Moraes
201743,2.2901,8.0607,Trajano De Moraes
201744,1.0284,5.3269,Trajano De Moraes
201745,1.384,5.9005,Trajano De Moraes
201746,0.9752,7.4351,Trajano De Moraes
201747,5.747,19.3992,Trajano De Moraes
201748,3.9787,17.5285,Trajano De Moraes
201749,2.2754,7.8485,Trajano De Moraes
201750,1.3967,7.4928,Trajano De Moraes
201751,0.5558,1.8162,Trajano De Moraes
201752,2.8136,12.4922,Trajano De Moraes
201801,5.5993,15.6935,Trajano De Moraes
201802,1.3716,5.1825,Trajano De Moraes
201803,0.7488,3.5206,Trajano De Moraes
