Actual,Predicted
0.0,-47.77029212120451
0.0,-48.40860866949895
0.0,-62.61125979562319
2.0,-55.698665411900755
0.0,-65.8016037546759
0.0,-58.6372255966265
0.0,-62.13705156450865
3.0,-78.73720180171904
0.0,-85.32703487737548
0.0,-107.59327860247295
0.0,-110.8223130353946
1.0,-112.61674349343984
0.0,-138.96130040223713
0.0,-150.37045725130704
0.0,-153.5179625032531
0.0,-140.4342862816137
0.0,-150.22716630464484
0.0,-155.78174715608128
0.0,-136.38386761816764
0.0,-133.5506848789592
0.0,-132.68547582104355
0.0,-148.41997570037563
1.0,-128.8558721164801
0.0,-130.4560074788156
0.0,-119.64394810022559
0.0,-117.55937195625869
2.0,-100.30966550585461
0.0,-96.19668509513752
0.0,-107.15552975868056
0.0,-113.60231892640881
0.0,-105.58183522723441
0.0,-98.28285240357118
0.0,-92.07311296915007
0.0,-79.25528760983508
0.0,-96.55570870916888
0.0,-86.94418553863517
0.0,-26.228478272286427
0.0,-26.793265121242715
1.0,-32.401728926063036
1.0,-48.51133550805561
1.0,-36.238323211100145
0.0,-42.56144361499214
0.0,-39.41916660682217
0.0,-47.642570980299276
0.0,-61.328281585507426
0.0,-57.36826665801988
0.0,-46.60613460927403
1.0,-69.69610129332273
1.0,-50.318170050488945
0.0,-47.53343393975099
0.0,-54.376911900623334
1.0,-63.75342308252481
0.0,-55.89498537314657
1.0,-60.296649321014115
0.0,-59.49128846077531
1.0,-83.2618332828556
0.0,-88.27432790923561
0.0,-64.45629354781896
0.0,-78.02689916373879
0.0,-104.5461985095199
1.0,-94.14347085451242
0.0,-111.55359242321089
0.0,-137.57120411053134
0.0,-124.64801725669577
2.0,-121.1681473374516
0.0,-140.16677360997465
0.0,-124.50366032169607
0.0,-146.07935436930288
0.0,-149.52573429570643
0.0,-146.48217442647598
0.0,-150.78517242668252
1.0,-157.24311303313053
0.0,-129.551965814886
0.0,-145.01333603170514
0.0,-124.29852997193349
0.0,-125.69350014375118
0.0,-124.43144337944008
0.0,-130.11745021920788
0.0,-124.82915919059795
0.0,-133.42262975005934
0.0,-129.93338778035704
0.0,-123.95902368367057
0.0,-120.77064468895634
0.0,-98.55305534408913
0.0,-98.15780792842314
0.0,-104.66401774683634
0.0,-74.18008482702282
0.0,-72.32478266172492
2.0,83.425862656351
2.0,76.20986877473202
0.0,66.1865093913913
1.0,60.536282157648536
0.0,57.68224908949675
0.0,76.46397547662873
0.0,75.97904558620341
0.0,86.52681804222608
1.0,75.53282546745305
2.0,84.83753950592187
0.0,84.27209799264702
1.0,78.85460361018748
0.0,61.9416221965372
1.0,68.63708333372851
0.0,63.84496175473897
0.0,76.7956214016383
0.0,75.66038114517515
0.0,77.03364331406021
0.0,64.85409036199218
1.0,73.74894055207488
1.0,65.34656616426875
0.0,73.88007262043637
1.0,71.53326309634318
1.0,56.72616632452904
2.0,52.04125678359006
0.0,31.853810826273843
0.0,30.6960121939436
0.0,30.85369766398739
0.0,6.384153809891372
1.0,-3.669314011199968
0.0,-5.8314267948350205
2.0,8.040067393240731
1.0,-1.57111016571951
1.0,-8.827271504181715
0.0,8.687288566706933
0.0,8.94062857657893
1.0,6.5659780208373695
0.0,-12.672771406550618
0.0,3.6020323283135505
0.0,-1.9749945299010536
0.0,5.1735714234203884
0.0,4.4943042585724005
0.0,19.45894895431732
0.0,21.23245833821529
0.0,8.100038486108918
0.0,-0.5245842675051601
0.0,5.7397544001770315
0.0,11.554033044345536
0.0,16.57591088180699
0.0,27.033806597165103
0.0,12.593592515471736
0.0,23.33324458535074
1.0,84.87510016264956
1.0,86.197527417894
0.0,82.59135751826491
0.0,66.89377533461658
0.0,79.70041340232403
1.0,76.08556643261724
3.0,79.46149853623923
1.0,71.29499208746327
3.0,57.745126318366275
7.0,61.78000097413976
1.0,73.53655923717544
0.0,50.373514404644574
1.0,73.92779370120098
4.0,76.45919076339614
1.0,68.80672930377808
2.0,61.15318549376048
3.0,70.73117471300053
6.0,66.88980315010694
9.0,69.11897641063584
5.0,47.441265615205914
3.0,43.784221962206345
2.0,69.65484648242831
1.0,59.58622646239568
1.0,33.663039630073605
0.0,46.34820895120512
2.0,31.06047009977919
3.0,6.8775822037072585
3.0,21.148028561418588
3.0,25.292759259269385
2.0,6.011391970053297
0.0,20.556038134550406
1.0,-3.0597903812606373
1.0,-9.502303287971554
0.0,-10.236296248175137
1.0,-18.31602688156918
1.0,-28.494859577355744
3.0,-4.274055857605088
2.0,-21.934439501615895
0.0,-2.6105081621726307
3.0,-3.253401224382492
1.0,-1.9126993768588236
4.0,-7.608476752387044
2.0,-1.3960373144514726
2.0,-10.823333454957183
2.0,-6.528973756989898
0.0,-5.380151494255026
0.0,-6.628486143646323
0.0,12.541434493261082
3.0,7.916053908999257
1.0,-4.094423951784239
1.0,21.684464763455434
2.0,19.313632080803938
0.0,43.289474883512106
1.0,32.29734895653739
2.0,23.100181680958993
0.0,18.527175771076635
2.0,25.02469585719148
2.0,43.35798897284328
3.0,40.21510791553557
4.0,52.59676612944281
0.0,38.61559860236149
3.0,56.68867833350843
3.0,42.93131151976304
3.0,45.540968103335025
1.0,27.203126242826187
1.0,32.70295371876005
1.0,26.49567380911242
0.0,30.169995111947028
1.0,32.584197969764695
0.0,33.471419526176135
1.0,22.056573943691962
0.0,19.08410974752895
2.0,24.378211556039343
2.0,24.624817086359904
1.0,34.172990205000104
0.0,6.449899238701008
2.0,-2.7012790454135267
1.0,-13.35451631121277
0.0,-18.550600481334
1.0,-11.575200101088848
0.0,-28.378716442562922
1.0,-45.06544247855416
0.0,-44.892680967349584
0.0,-24.23358333587855
0.0,-39.64212177936612
1.0,-46.4976816299252
1.0,-28.452419205121586
2.0,-32.69242315179343
1.0,-38.09681329360985
0.0,-56.08225449084271
1.0,-38.25171556945911
0.0,-43.53920043648227
0.0,-31.46247742647561
0.0,-34.05138538140146
0.0,-32.121970105640365
0.0,-26.171939996039036
1.0,-40.47688196198757
1.0,-46.74247686588429
2.0,-49.460786366145854
1.0,-36.92865411781633
1.0,-31.909769116010395
0.0,-21.480113970233994
1.0,-39.448383861467086
1.0,-29.52429380915026
0.0,26.069785235582874
0.0,34.00451445834709
1.0,24.719071720834116
0.0,7.167862271894166
1.0,20.17770714771158
1.0,29.138368414513554
2.0,28.95153436112081
1.0,25.773603952659617
5.0,13.586006084352585
6.0,21.42606604182054
12.0,29.35095297328557
19.0,12.56046991780884
15.000000000000002,26.8781340292378
20.0,39.87110453779584
22.0,22.93424326889948
23.0,6.527954833115058
28.0,21.20555709022846
47.0,12.988434878557953
50.0,16.952063476656022
31.0,-10.485358994597242
34.0,-4.015426571976439
27.0,6.335251092396176
16.0,4.2690405480056715
11.0,-31.144686958435596
10.0,-2.758844521210248
7.0,-29.08757911270199
8.0,-42.73898679351625
5.0,-26.624261887368455
7.0,-23.282709864761003
2.0,-44.00015437652108
3.0,-26.28685925204539
6.0,-58.653312488328474
0.0,-66.38723380843015
3.0,-52.51250368329534
4.0,-59.28228698601997
4.0,-83.29661580267557
1.0,-50.084948749795366
4.0,-67.02833660045542
4.0,-54.54239489505763
7.0,-52.57037861518161
6.0,-57.23995619992676
9.0,-70.6143235511602
8.0,-53.71094179636072
5.0,-69.74271854735119
7.0,-61.80661216636116
11.0,-60.46825663144433
8.0,-56.15984702721022
8.0,-37.19537972838264
7.0,-42.973871316137526
3.0,-51.570117754231624
7.0,-27.424017498661918
2.0,-29.291874943990926
10.0,41.651175086638226
9.0,38.862022753341705
5.0,22.764882113357352
7.0,17.56389518623927
0.0,14.541592331704937
3.0,31.73368672295595
2.0,32.854065445444824
6.0,39.11745430086374
2.0,33.10402488640501
7.0,42.755408558404284
5.0,42.09223617990941
9.0,36.00346259433425
9.0,18.12302902352559
6.0,23.317832455928635
8.0,17.342073342591203
0.0,28.69497546858353
4.0,25.848490802102006
7.0,25.341833102785326
9.0,11.213347179400317
10.0,18.27690544914659
5.0,8.588571736045346
16.0,16.40041945730141
10.0,13.835923883920335
10.0,-1.6414214694497418
4.0,-6.967653033564607
4.0,-27.843574512148805
3.0,-29.64363007067111
6.0,-30.072059400655725
2.0,-55.011000815540974
0.0,-65.07329595093267
1.0,-67.2779808086591
0.0,-53.46737653144557
1.0,-63.37683388693327
0.0,-68.6662667359321
1.0,-49.79904397668554
0.0,-47.909431181356815
0.0,-48.424836500552274
0.0,-65.8013968266433
1.0,-48.5303785370216
2.0,-52.10497228332344
0.0,-43.83041182367916
0.0,-44.71430765567002
1.0,-30.645980804341587
0.0,-29.66427969857119
1.0,-43.93404950704197
1.0,-54.00464804842882
1.0,-49.724760715393195
0.0,-44.843406220516826
0.0,-41.14771297836189
1.0,-28.750977385485303
1.0,-47.75567871383481
0.0,-38.16402328835978
1.0,24.82076364612601
1.0,27.27784772450386
0.0,24.84187570736065
0.0,12.28129959451071
0.0,27.14815227118455
0.0,24.050670892280827
1.0,29.544119735330945
0.0,22.845465049917614
2.0,10.501206565442104
3.0,15.680735130898437
0.0,27.19831451558293
1.0,5.703920206617235
5.0,24.798636288829478
5.0,29.568110050719
2.0,22.400774011065504
1.0,12.26289384638244
5.0,18.979710608814067
2.0,13.821361366508407
8.0,13.928837737027136
7.0,-10.408199239972747
7.0,-15.135202556892876
2.0,9.57768546759751
7.0,-1.992162290847328
6.0,-27.05815103277777
6.0,-14.779802460227971
3.0,-30.529212525468548
3.0,-55.36446816557435
4.0,-41.92983842057576
2.0,-38.569267753445295
6.0,-58.26074864034416
3.0,-43.768078306559886
0.0,-66.97705845939528
5.0,-72.69986401156254
3.0,-72.5706867467039
2.0,-79.72310848229098
2.0,-88.72377140959703
1.0,-63.03585176915577
0.0,-79.45984043784192
2.0,-58.571891084299175
0.0,-59.34583957872053
3.0,-57.24879061371572
3.0,-62.3200706345964
2.0,-56.52004320086354
1.0,-65.11138677709717
2.0,-62.50381373372972
2.0,-57.87144934878666
5.0,-56.78058611179275
5.0,-38.080260881917205
5.0,-41.93964244788459
8.0,-53.332820691108545
7.0,-27.754587219278832
4.0,-31.431703836858524
1.0,13.369686302764823
0.0,13.635679529423761
0.0,0.31643026596862567
0.0,-4.817325792438862
0.0,-5.627713399648287
0.0,8.492695816684174
0.0,9.962138680386081
0.0,13.456308654743328
0.0,8.16919350410745
0.0,17.749524769170943
0.0,17.89392735783266
0.0,9.252373396950738
0.0,-10.172814838667755
0.0,-3.2238941410043713
0.0,-12.771164129164807
0.0,3.397442820170838
0.0,-4.461268591758418
0.0,-12.669521893925927
0.0,-18.81558236484282
1.0,-15.790028086990283
0.0,-22.270785535288002
0.0,-16.2416844329783
1.0,-18.573062323069294
0.0,-28.9939155659864
0.0,-43.55672540299787
1.0,-63.63405748554751
0.0,-57.668044002736416
0.0,-69.02488804069412
2.0,-84.67883415178376
1.0,-102.21608949952041
1.0,-99.37802962115911
2.0,-90.06444548569422
0.0,-100.61322124042788
0.0,-98.9684902839219
0.0,-78.59198007140938
0.0,-87.52016885458445
0.0,-88.31247457751424
1.0,-100.31953432827365
1.0,-79.45598575878567
0.0,-81.64913423546274
0.0,-76.45711300120577
1.0,-67.81123100199088
0.0,-50.52611681352207
0.0,-49.44319605075356
1.0,-62.07671905672903
2.0,-73.51413200712331
1.0,-66.35357289336555
0.0,-61.485634928407784
0.0,-60.12577579790284
1.0,-37.87614274957251
1.0,-63.653494144511754
1.0,-58.64435348090108
0.0,3.653934335084727
0.0,1.757934553922207
0.0,-4.1038228293509516
0.0,-7.330492842014872
1.0,3.6224482257883706
0.0,5.637873929846242
0.0,-0.03379935425061292
0.0,-2.4455847888652564
0.0,-5.470538855091099
0.0,-1.0865817542577096
0.0,8.969589937988127
2.0,-12.173701450525307
0.0,4.364414239593462
1.0,11.964852454754437
0.0,4.0632912108778
2.0,-12.04551726734168
0.0,-1.9931740044647588
0.0,-6.74463090259585
3.0,-10.760690662429298
3.0,-37.05991587139216
0.0,-44.126158796073256
3.0,-13.24561836329913
1.0,-28.665916150374965
3.0,-59.03635068531769
0.0,-47.34253503049602
0.0,-60.89267143164252
1.0,-84.60457492000872
0.0,-77.74776816198873
1.0,-73.03096309802925
0.0,-93.91600188205261
1.0,-77.63604455008698
0.0,-97.54283013285578
0.0,-115.50020040009876
0.0,-109.81948846750204
0.0,-113.14722458226092
0.0,-124.25152306194944
0.0,-87.44013575369691
0.0,-107.82748499209357
0.0,-91.88378875420237
0.0,-84.52727654105078
0.0,-84.48616234242085
0.0,-83.93536141704553
0.0,-83.43508770254294
0.0,-83.39307344646159
0.0,-82.75489691370089
0.0,-76.97896913206098
0.0,-72.48732362793875
0.0,-64.54190779715373
0.0,-60.1200878743659
0.0,-68.80966747237008
1.0,-52.55731358197325
1.0,-61.76094885026225
0.0,16.15949668234204
0.0,24.844987073211314
0.0,2.5739762588304242
0.0,-0.6624087711625639
0.0,-1.8147198141882817
0.0,11.719237419516178
0.0,17.4769760602245
0.0,28.20269941532315
0.0,18.100462317237234
0.0,27.35984739307675
0.0,25.56357310800237
0.0,17.486536603587215
0.0,-3.0520126398042207
0.0,-1.175696870209549
0.0,-11.086599753160895
0.0,-4.120818541729753
0.0,-11.475337503298906
0.0,-16.28084278475319
0.0,-34.10523768288815
0.0,-30.840658184775243
1.0,-43.690019982579834
0.0,-38.486547499770566
0.0,-43.567087541474486
0.0,-60.98575446850156
0.0,-68.28739387411039
0.0,-91.20035754270887
0.0,-95.18961134027522
0.0,-97.88626312638408
0.0,-125.19258576831781
0.0,-136.89106619386433
0.0,-141.2655207283011
0.0,-128.76064227681917
0.0,-142.294022441911
0.0,-144.41082646562433
0.0,-124.65797674155868
0.0,-120.92710668373583
0.0,-118.4174785924988
0.0,-131.6069962921032
0.0,-113.1155454189246
0.0,-107.60508726354912
0.0,-94.13346896844665
0.0,-89.91603745262402
0.0,-70.97231682468093
0.0,-66.6748956675817
0.0,-76.86813997316953
0.0,-83.32488693893553
0.0,-77.41147557509788
0.0,-69.23833348922365
0.0,-66.19300937660813
0.0,-46.057876720062524
0.0,-70.61519168906867
0.0,-56.447843596585614
0.0,-1.2593154751898186
0.0,0.30751452254807465
0.0,-1.679655732112819
0.0,-13.005607182719027
0.0,-2.7470272167894993
0.0,-1.2401263354252925
0.0,4.542210341804452
0.0,-0.7659908281837294
0.0,-13.189065792513793
0.0,-8.940991261104926
0.0,1.4442287181160771
0.0,-22.84273863378183
0.0,-17.57470678236412
0.0,-3.455488450378459
0.0,-13.3791910233016
0.0,-25.669988343110028
1.0,-22.697457300010104
1.0,-30.783866581933687
1.0,-32.13322820873322
0.0,-61.550884743199525
0.0,-70.77901717302134
0.0,-50.72546340612624
0.0,-63.81771192778371
0.0,-94.71854750096574
0.0,-86.3025389813351
0.0,-105.72635392988226
0.0,-134.0072230841912
2.0,-123.68223482358883
0.0,-123.07385915853871
0.0,-145.48735124141444
0.0,-132.85108928700222
0.0,-157.8198519061717
0.0,-164.25037535527196
0.0,-164.08621799798877
0.0,-170.34024003141613
0.0,-177.53963848144693
2.0,-149.05085804160692
1.0,-161.0935571644703
0.0,-134.92503140852418
0.0,-128.37917105375706
0.0,-118.99069429731023
0.0,-119.18748264412139
0.0,-104.79680535124484
0.0,-108.83497903348113
0.0,-103.57854648837386
0.0,-95.7919368272097
0.0,-91.72041781997983
0.0,-73.26021771432735
0.0,-76.76114167014926
0.0,-88.30314258084977
0.0,-62.86811743478849
0.0,-68.68759052667338
2.0,-11.068158821355198
2.0,-2.9206610048140687
3.0,-14.760350142913497
2.0,-20.111852730830496
2.0,-15.98744688001765
4.0,3.1714636857164833
0.0,-7.199072308389088
2.0,-6.392321303080318
0.0,-4.39984634198477
2.0,1.8359177742901829
4.0,10.987544248456267
3.0,0.12589100065280853
3.0,-15.570753981813338
0.0,-9.961257602151264
4.0,-14.516451214005578
9.0,-4.622768358783728
4.0,-12.735821614055201
3.0,-22.95140562480288
0.0,-12.601816113545407
1.0,-18.152420805517103
1.0,-27.11699802343038
3.0,-19.717973358906455
7.0,-15.821537285692743
2.0,-34.208790150478904
0.0,-34.06782704946443
0.0,-64.16000299624187
0.0,-63.41564562978372
0.0,-68.10812205461566
0.0,-90.18265513087427
0.0,-81.99505631599195
0.0,-76.57295576003513
0.0,-70.85808446484961
0.0,-74.21588258833101
0.0,-75.75903398272757
0.0,-72.05839965751613
0.0,-71.54459048513289
0.0,-68.2695718161864
0.0,-84.9854557553034
0.0,-75.51435971330213
0.0,-66.26902750997375
0.0,-73.28033331243579
0.0,-75.86023326779836
0.0,-63.66684757917792
0.0,-80.58695111658048
0.0,-81.66887208157159
0.0,-87.62888949675902
0.0,-88.2630664419217
0.0,-83.68817595760588
0.0,-90.20999796345774
0.0,-59.367111151944115
1.0,-85.56738646033196
1.0,-80.90044554316246
1.0,-10.899415250779088
1.0,-14.5895532112469
0.0,-32.20944456020074
0.0,-25.24164190769642
0.0,-11.70155774825154
2.0,-12.720708399603014
3.0,-18.364009871017213
0.0,-26.4071929603362
0.0,-34.30997836141925
4.0,-19.556931636308512
3.0,-7.674839359508177
7.0,-24.2058043992894
13.0,8.552011427008456
14.0,0.2439260200189132
35.0,-19.700151638540383
41.0,-29.09147040290835
40.0,-19.084393657553147
35.0,-16.80684812012258
42.0,-18.24840446822065
46.0,-53.11403348705812
43.0,-59.535555371655725
54.0,-28.875766812836744
47.0,-32.23408844629854
33.0,-70.73293757537252
23.0,-61.87640414476306
8.0,-64.3220250817506
6.0,-86.10991445671445
5.0,-65.60431614360293
6.0,-76.67576128098466
14.0,-80.43465409426717
3.0,-69.40512975889355
1.0,-82.70681476893456
1.0,-85.7872518787394
3.0,-89.5068077503104
2.0,-91.2887428581756
2.0,-101.92920234462977
5.0,-73.85695679949717
2.0,-94.8766954208051
1.0,-75.31930845443196
3.0,-80.18941143675195
3.0,-93.62072886441516
5.0,-85.5144357358597
7.0,-91.77886394533515
15.000000000000002,-97.02704692250322
10.0,-98.54090968603612
11.0,-99.58250121348337
7.0,-107.65927336410232
0.0,-89.31224483527781
3.0,-84.32526466998073
3.0,-88.61358543359219
8.0,-72.27700584600439
14.0,-63.04361475776196
0.0,19.133969344049834
0.0,23.40916824412358
0.0,7.990399556126582
0.0,5.251175628452417
0.0,4.330931022864078
0.0,18.966488722326293
0.0,23.07997435922145
0.0,31.2460136057168
0.0,22.91632858864542
0.0,31.815050057451696
0.0,29.956153702637373
0.0,22.05286908171121
0.0,1.9287311493199573
0.0,4.308232098439703
0.0,-5.015646641365241
0.0,2.5100953468474567
0.0,-4.394918991559663
0.0,-9.056119748152911
1.0,-27.247686421823836
0.0,-24.64086957950441
0.0,-38.636012224696294
0.0,-34.77273118086065
0.0,-41.15333656466898
0.0,-60.48256481866557
0.0,-69.4237497684889
0.0,-93.8734577695624
0.0,-99.22000442011135
0.0,-103.05154151132007
0.0,-131.33971494935153
0.0,-144.0012879923747
0.0,-148.66469816516542
0.0,-136.45657094864924
0.0,-149.64174748636194
0.0,-152.21565765049982
1.0,-132.134902482612
0.0,-127.78460428159276
0.0,-124.3173084350331
0.0,-136.18619294778512
0.0,-114.83654731573051
0.0,-108.74941962184778
0.0,-93.43591257563332
1.0,-87.57056481060425
0.0,-67.46294332091792
0.0,-62.49646445425067
0.0,-72.5176833164464
0.0,-79.0750022583585
0.0,-72.43663461506507
0.0,-64.95079347594222
1.0,-61.236592520993554
0.0,-43.748419400648444
1.0,-66.31492344639452
0.0,-54.33056160210249
1.0,3.441132623419945
0.0,5.484466563403559
0.0,3.508845327328128
0.0,-6.665039848843257
0.0,3.9669255697058716
0.0,3.746935362237716
0.0,9.590580463002464
1.0,3.8756856884913633
0.0,-8.533757132921847
0.0,-4.005469866984566
0.0,7.159606322402589
0.0,-16.520804171129782
1.0,-6.8041044472906345
0.0,5.241846539141285
0.0,-3.413868494151861
1.0,-14.446756856397617
1.0,-9.646331093029257
0.0,-16.211907421944833
0.0,-17.545428015764653
1.0,-45.89515847811685
0.0,-54.43861972027332
0.0,-33.61235230178653
0.0,-47.080797535112005
0.0,-77.46555076922932
0.0,-69.0277531471382
0.0,-88.52173668677224
0.0,-116.93333347438208
0.0,-106.79511309878288
0.0,-106.50750475664144
0.0,-129.14111725231305
0.0,-116.85259493146249
0.0,-142.13374097683467
0.0,-149.34367178212744
0.0,-150.13021929786294
0.0,-157.48026072796745
0.0,-165.9880550757336
0.0,-139.03284736408128
0.0,-152.86362435869987
0.0,-127.95022174910504
0.0,-123.6394962403349
0.0,-115.69256782988556
0.0,-115.95609830087005
3.0,-103.87521030378765
0.0,-108.5902564836774
0.0,-103.57260430491704
0.0,-96.05556740278845
0.0,-92.5527524787688
0.0,-73.27645929791781
0.0,-76.4927597888418
0.0,-87.81887781121665
0.0,-62.24923291429259
1.0,-68.73839801435726
0.0,11.566561140368186
2.0,13.00440221651363
0.0,-0.6105358370850656
2.0,-3.34059925754024
0.0,-3.5219773954580096
0.0,11.740280882534735
1.0,14.389670427144148
0.0,24.23745267709358
1.0,14.406036684952811
0.0,23.96825308121793
0.0,23.365684538139405
0.0,17.442774978381248
0.0,-0.5630394750164549
2.0,4.286776759536474
1.0,-2.6321933109189324
1.0,7.744343700001865
1.0,3.9442755313486577
1.0,2.713501033711617
0.0,-11.82058492955057
0.0,-5.286292414338896
0.0,-15.41018994863913
0.0,-8.138775675911981
0.0,-11.078659066502903
0.0,-27.293416679788468
0.0,-32.932835524784785
0.0,-53.958036541729875
0.0,-55.75368940469771
0.0,-56.0157630458913
0.0,-80.77731778489463
0.0,-90.47352213306976
0.0,-93.09727999987375
0.0,-79.41188732405784
2.0,-90.21299747754686
1.0,-95.77196325320509
0.0,-77.74899930996236
1.0,-76.69131968216215
0.0,-77.854778054246
2.0,-95.47431626443567
0.0,-79.1231807676296
0.0,-81.67963894156391
0.0,-73.08620271374983
0.0,-73.43418795221153
0.0,-58.25173807811238
1.0,-57.48360009860672
0.0,-70.77210436322987
0.0,-79.76408298361902
0.0,-73.90342220663307
2.0,-68.42681432004494
0.0,-65.07149622672225
0.0,-50.03559379453617
0.0,-71.0118832709247
0.0,-58.76754426377197
0.0,-1.3804055666215438
0.0,0.5063612147659589
0.0,-1.2222884504757323
0.0,-13.174011633413613
1.0,-1.5210293863438615
0.0,-0.7328609655752817
0.0,4.907388419858716
0.0,-0.4184546526051147
3.0,-12.036018390255315
1.0,-6.602605147006883
0.0,5.391789470706289
1.0,-17.598948281192335
4.0,-5.4502671478496625
3.0,6.376410938361093
1.0,-3.288874211014957
6.0,-13.309589065798672
5.0,-7.232260619298265
4.0,-13.14348948850999
10.0,-12.341679565085588
8.0,-37.669785442014536
10.0,-43.10651968867374
10.0,-18.994114470233008
2.0,-29.44822120512635
3.0,-56.47591083287439
2.0,-44.60083438312845
0.0,-60.66153853864269
0.0,-85.59983592001548
1.0,-71.99218744738786
1.0,-68.33401288341256
0.0,-88.14734017990533
2.0,-73.68999911061118
4.0,-97.25531169518504
1.0,-103.28773516778263
0.0,-103.54651557048561
1.0,-111.0853697004135
0.0,-120.64416215960797
3.0,-95.75274495396046
1.0,-112.67759210928327
3.0,-91.90514694959455
3.0,-92.6470441121946
6.0,-90.186025426148
6.0,-96.62824915297169
4.0,-89.5994527558512
3.0,-98.53573265196313
3.0,-95.16207262344386
2.0,-91.77939910424367
2.0,-90.35244723081802
0.0,-72.33090197471036
0.0,-76.40617355439626
1.0,-88.10754003995471
0.0,-62.7290766322516
1.0,-66.78363065962904
0.0,7.20260656849978
1.0,10.952635690023886
3.0,-4.6597939937542145
1.0,-9.521771212950442
2.0,-9.855289509624786
2.0,4.249998298019568
3.0,6.5177053542351295
1.0,12.143665074648439
0.0,5.237867908857408
0.0,14.482973188742019
2.0,13.6259242436822
0.0,3.482570122755985
0.0,-17.644690699509646
0.0,-12.64827631720507
1.0,-24.243482012281774
2.0,-10.20732527312052
1.0,-20.028065686711052
0.0,-29.833975204575754
0.0,-36.984541173067
1.0,-34.24819439895789
0.0,-40.437086068990936
1.0,-33.65334432904321
0.0,-35.645619191011036
0.0,-43.869325914422696
0.0,-57.07709303318563
0.0,-76.15214015782206
0.0,-69.62159448649636
0.0,-80.76090441393264
0.0,-96.52524481172155
0.0,-114.39596398317872
0.0,-111.883725408661
0.0,-102.9681574716846
0.0,-115.07848190403547
0.0,-113.35139969763799
0.0,-93.99396359195023
0.0,-104.00002211568781
0.0,-105.83513654458928
0.0,-118.65775539046741
0.0,-98.77764156025489
0.0,-100.52566946063715
0.0,-95.48462718864086
0.0,-85.10764724283587
0.0,-67.89743868260898
0.0,-64.84999066169456
0.0,-76.98110390803123
0.0,-88.2050239860868
0.0,-79.69519910616177
0.0,-76.20322267095636
0.0,-76.87288335259261
0.0,-49.771112423744846
0.0,-77.52065541082628
0.0,-71.97232330856406
0.0,-10.083901293681883
0.0,-11.454067232371775
0.0,-16.24060689622143
0.0,-18.97851965184389
0.0,-8.037355946456056
0.0,-2.843974858455114
0.0,-7.4245664728653145
0.0,-8.447199642897738
0.0,-9.831584514883557
0.0,-3.808039593054037
1.0,7.570321742674702
0.0,-12.119442478506032
0.0,1.0249737710230418
0.0,13.934027713450972
0.0,4.524702868705816
0.0,-12.253175845562607
0.0,-4.337053842539027
0.0,-11.334572557997397
0.0,-18.990200583616314
0.0,-49.46366862066359
0.0,-60.50257889111339
0.0,-33.35053076559191
0.0,-52.20277585056321
0.0,-85.87590894951894
0.0,-77.3099384587571
0.0,-93.61838677768671
0.0,-119.72738687286602
0.0,-114.90197500290968
0.0,-111.99547590955537
0.0,-133.84087736451704
0.0,-118.09013162454126
0.0,-138.11714269885118
0.0,-155.47075177623506
0.0,-148.49179887860842
0.0,-150.08275130887031
0.0,-158.86167725815497
0.0,-119.01782568785902
0.0,-135.96585671629998
0.0,-117.32413471673944
0.0,-105.95354820731643
0.0,-103.47592606805144
0.0,-102.35149110958011
0.0,-100.41742434409323
0.0,-99.6238091781983
1.0,-99.70347286168095
0.0,-93.13449875575182
0.0,-87.82932915825678
0.0,-79.81123594183235
0.0,-74.27291459699654
0.0,-81.38990404246321
1.0,-62.675615596791395
0.0,-70.86018151593207
4.0,13.432913745385992
1.0,16.170905885897426
1.0,2.445742820850357
2.0,-1.6934179486499832
4.0,-2.25196470505483
4.0,13.549040337103609
5.0,14.614669178778446
0.0,19.223536226337107
1.0,13.33974840808917
6.0,23.129259211764023
4.0,23.33216973009799
2.0,14.621431516470876
1.0,-5.04863907167523
6.0,1.3883063690368669
6.0,-8.85397253206415
7.0,6.406425568347145
13.0,-2.451919388180731
5.0,-11.649486249977077
8.0,-18.674586642330517
9.0,-16.215337726230842
7.0,-22.990015466552105
10.0,-16.976316750044585
9.0,-19.571272538303727
10.0,-29.16604841042663
3.0,-43.236447273726064
2.0,-62.84158207801451
2.0,-56.49686216921072
5.0,-67.54884944864929
1.0,-82.93969819457703
1.0,-100.28685437506766
2.0,-97.24716188362802
1.0,-87.7163682753669
5.0,-98.22614871932338
3.0,-96.67886159813118
0.0,-76.56231823483282
0.0,-85.90911329828754
1.0,-87.26351878345793
0.0,-99.82094105924763
0.0,-79.24785323723611
1.0,-82.33121436802267
0.0,-77.85304159230954
1.0,-69.27303727582506
0.0,-52.76760444963484
0.0,-51.68708830501668
0.0,-64.93274905381016
1.0,-76.92275601732022
1.0,-69.38004676017266
1.0,-65.27321671632384
6.0,-64.49145732340313
1.0,-38.83377476874486
1.0,-65.51554104801197
1.0,-60.00068259542013
0.0,3.0503076312725907
0.0,1.8775348793082878
0.0,-3.190357430765745
0.0,-6.725264579832365
0.0,5.031606006686246
0.0,8.565311652146002
0.0,3.489731703193707
0.0,1.6300484409457234
1.0,-0.4689181643294272
2.0,4.85220369979869
0.0,15.819368400340473
1.0,-4.845008444568723
1.0,10.990996765613808
0.0,19.725585347352293
1.0,11.691044726207682
3.0,-4.328745501433054
5.0,5.453179926959272
